"","field_1","field_2","field_3","field_4","field_5"
"592",10375,28.5300000000279,19.910000000149,8.98,55
"593",10442,94.4599999999627,19.910000000149,8.98,45
"594",10586,88.5599999999395,18.910000000149,8.98,45
"595",10748,102.329999999958,17.910000000149,8.98,50
"596",10858,61,16.9200000003912,8.98,55
"597",11021,70.8399999999674,15.9200000003912,8.98,45
"598",11057,104.300000000047,15.9200000003912,8.98,55
"599",11123,16.7299999999814,14.9300000001676,8.98,45
"600",11275,9.8399999999674,13.9300000001676,8.98,45
"601",11288,22.6300000000047,13.9300000001676,8.98,50
"602",11592,25.5799999999581,11.9400000004098,8.98,55
"603",11730,19.6800000000512,10.9500000001863,8.98,55
"604",12305,28.5300000000279,6.97000000020489,8.98,50
"605",12306,29.5200000000186,6.97000000020489,8.98,50
"606",12474,54.1199999999953,5.97000000020489,8.98,50
"607",6976,83.640000000014,42.8000000002794,8.99,50
"608",7109,71.8299999999581,41.8000000002794,8.99,50
"609",7283,99.3800000000047,40.8100000000559,8.99,50
"610",7394,66.9100000000326,39.8100000000559,8.99,50
"611",7561,88.5599999999395,38.820000000298,8.99,50
"612",7701,81.6700000000419,37.820000000298,8.99,50
"613",7862,95.4399999999441,36.820000000298,8.99,55
"614",8092,30.5,34.8300000000745,8.99,50
"615",8110,48.2099999999627,34.8300000000745,8.99,45
"616",8123,61,34.8300000000745,8.99,50
"617",8260,44.2800000000279,33.8400000003166,8.99,45
"618",8558,42.3099999999395,31.8500000000931,8.99,50
"619",8834,15.7399999999907,29.8600000003353,8.99,45
"620",8917,97.4100000000326,29.8600000003353,8.99,55
"621",8974,7.86999999999534,28.8600000003353,8.99,45
"622",8988,21.6500000000233,28.8600000003353,8.99,50
"623",8990,23.609999999986,28.8600000003353,8.99,50
"624",9279,15.7399999999907,26.8700000001118,8.99,50
"625",9497,81.6700000000419,25.8800000003539,8.99,45
"626",9922,30.5,22.8900000001304,8.99,50
"627",9971,78.7199999999721,22.8900000001304,8.99,50
"628",10091,47.2299999999814,21.9000000003725,8.99,55
"629",10211,16.7299999999814,20.9000000003725,8.99,50
"630",10357,10.8199999999488,19.910000000149,8.99,50
"631",10391,44.2800000000279,19.910000000149,8.99,45
"632",10808,11.8099999999395,16.9200000003912,8.99,55
"633",10872,74.7800000000279,16.9200000003912,8.99,45
"634",11016,66.9100000000326,15.9200000003912,8.99,45
"635",11590,23.609999999986,11.9400000004098,8.99,55
"636",11937,81.6700000000419,9.95000000018626,8.99,50
"637",12016,19.6800000000512,8.95999999996275,8.99,45
"638",12200,63.9599999999627,7.95999999996275,8.99,50
"639",12881,29.5200000000186,2.99000000022352,8.99,50
"640",7408,80.6800000000512,39.8100000000559,9,45
"641",7566,93.4799999999814,38.820000000298,9,50
"642",7706,86.5899999999674,37.820000000298,9,50
"643",7949,35.4200000000419,35.8300000000745,9,50
"644",7950,36.4100000000326,35.8300000000745,9,50
"645",7984,69.859999999986,35.8300000000745,9,50
"646",8275,59.0400000000373,33.8400000003166,9,50
"647",8276,60.0200000000186,33.8400000003166,9,50
"648",8529,13.7700000000186,31.8500000000931,9,50
"649",8547,31.4899999999907,31.8500000000931,9,45
"650",8576,60.0200000000186,31.8500000000931,9,55
"651",8707,40.3399999999674,30.8500000000931,9,50
"652",9144,31.4899999999907,27.8700000001118,9,55
"653",9175,61.9899999999907,27.8700000001118,9,50
"654",9826,86.5899999999674,23.8900000001304,9,50
"655",9827,87.5699999999488,23.8900000001304,9,50
"656",9830,90.5200000000186,23.8900000001304,9,50
"657",10070,26.5699999999488,21.9000000003725,9,50
"658",10297,101.349999999977,20.9000000003725,9,45
"659",10298,102.329999999958,20.9000000003725,9,45
"660",10363,16.7299999999814,19.910000000149,9,50
"661",10365,18.6899999999441,19.910000000149,9,50
"662",10811,14.7600000000093,16.9200000003912,9,55
"663",11289,23.609999999986,13.9300000001676,9,50
"664",11320,53.1300000000047,13.9300000001676,9,45
"665",11327,60.0200000000186,13.9300000001676,9,45
"666",11748,37.390000000014,10.9500000001863,9,45
"667",12065,67.890000000014,8.95999999996275,9,50
"668",12868,17.7099999999627,2.99000000022352,9,55
"669",7271,87.5699999999488,40.8100000000559,9.01,45
"670",7388,61,39.8100000000559,9.01,50
"671",7699,79.6999999999534,37.820000000298,9.01,50
"672",7858,91.5100000000093,36.820000000298,9.01,55
"673",7968,54.1199999999953,35.8300000000745,9.01,45
"674",8000,85.5999999999767,35.8300000000745,9.01,55
"675",8091,29.5200000000186,34.8300000000745,9.01,50
"676",8145,81.6700000000419,34.8300000000745,9.01,55
"677",8238,23.609999999986,33.8400000003166,9.01,50
"678",8303,85.5999999999767,33.8400000003166,9.01,45
"679",8398,32.4699999999721,32.8400000003166,9.01,45
"680",8563,47.2299999999814,31.8500000000931,9.01,50
"681",8591,74.7800000000279,31.8500000000931,9.01,45
"682",8685,18.6899999999441,30.8500000000931,9.01,45
"683",8837,18.6899999999441,29.8600000003353,9.01,45
"684",8900,80.6800000000512,29.8600000003353,9.01,50
"685",8903,83.640000000014,29.8600000003353,9.01,50
"686",9040,72.8099999999395,28.8600000003353,9.01,50
"687",9161,48.2099999999627,27.8700000001118,9.01,45
"688",9199,85.5999999999767,27.8700000001118,9.01,55
"689",9483,67.890000000014,25.8800000003539,9.01,55
"690",9484,68.8800000000047,25.8800000003539,9.01,55
"691",9941,49.1999999999534,22.8900000001304,9.01,55
"692",9961,68.8800000000047,22.8900000001304,9.01,45
"693",10135,90.5200000000186,21.9000000003725,9.01,55
"694",10725,79.6999999999534,17.910000000149,9.01,45
"695",10827,30.5,16.9200000003912,9.01,45
"696",10971,23.609999999986,15.9200000003912,9.01,45
"697",10986,38.3699999999953,15.9200000003912,9.01,50
"698",11014,64.9399999999441,15.9200000003912,9.01,45
"699",11036,84.6199999999953,15.9200000003912,9.01,50
"700",11490,66.9100000000326,12.9400000004098,9.01,50
"701",11799,87.5699999999488,10.9500000001863,9.01,50
"702",11800,88.5599999999395,10.9500000001863,9.01,50
"703",11884,29.5200000000186,9.95000000018626,9.01,45
"704",12590,26.5699999999488,4.97999999998137,9.01,55
"705",6678,92.4899999999907,44.7900000000373,9.02,50
"706",6833,91.5100000000093,43.7900000000373,9.02,50
"707",6835,93.4799999999814,43.7900000000373,9.02,50
"708",6971,78.7199999999721,42.8000000002794,9.02,50
"709",7118,80.6800000000512,41.8000000002794,9.02,50
"710",7135,97.4100000000326,41.8000000002794,9.02,45
"711",7254,70.8399999999674,40.8100000000559,9.02,50
"712",7425,97.4100000000326,39.8100000000559,9.02,50
"713",7665,46.25,37.820000000298,9.02,50
"714",7703,83.640000000014,37.820000000298,9.02,50
"715",7857,90.5200000000186,36.820000000298,9.02,55
"716",8108,46.25,34.8300000000745,9.02,45
"717",8139,76.75,34.8300000000745,9.02,55
"718",8382,16.7299999999814,32.8400000003166,9.02,50
"719",8447,80.6800000000512,32.8400000003166,9.02,45
"720",8466,99.3800000000047,32.8400000003166,9.02,50
"721",8530,14.7600000000093,31.8500000000931,9.02,50
"722",8838,19.6800000000512,29.8600000003353,9.02,45
"723",8864,45.2600000000093,29.8600000003353,9.02,55
"724",8896,76.75,29.8600000003353,9.02,50
"725",8973,6.89000000001397,28.8600000003353,9.02,45
"726",9004,37.390000000014,28.8600000003353,9.02,55
"727",9159,46.25,27.8700000001118,9.02,45
"728",9308,44.2800000000279,26.8700000001118,9.02,45
"729",9311,47.2299999999814,26.8700000001118,9.02,45
"730",9472,57.0699999999488,25.8800000003539,9.02,50
"731",9516,99.3800000000047,25.8800000003539,9.02,50
"732",9617,44.2800000000279,24.8800000003539,9.02,50
"733",9622,49.1999999999534,24.8800000003539,9.02,50
"734",9808,70.8399999999674,23.8900000001304,9.02,45
"735",10052,8.84999999997672,21.9000000003725,9.02,45
"736",10101,57.0699999999488,21.9000000003725,9.02,45
"737",10201,6.89000000001397,20.9000000003725,9.02,45
"738",10506,9.8399999999674,18.910000000149,9.02,50
