"","field_1","field_2","field_3","field_4","field_5"
"40",7854,19.7000000000698,12.8100000000559,8.33,25
"41",9500,12.8100000000559,4.93000000016764,8.33,30
"42",9517,29.5600000000559,4.93000000016764,8.33,25
"43",15470,0,60.1099999998696,8.33,25
"44",15053,26.6000000000931,62.0800000000745,8.34,40
"45",1725,6.89000000001397,39.4199999999255,8.35,30
"46",15914,28.5700000000652,58.1400000001304,8.36,40
"47",1008,13.7900000000373,42.3700000001118,8.37,25
"48",7649,36.4500000000698,13.7999999998137,8.37,40
"49",9317,22.6600000000326,5.91999999992549,8.37,30
"50",9518,30.5400000000373,4.93000000016764,8.37,25
"51",16969,29.5600000000559,53.2099999999627,8.37,40
"52",5443,26.6000000000931,23.6499999999069,8.38,25
"53",10154,23.640000000014,1.97000000020489,8.38,30
"54",16123,28.5700000000652,57.1499999999069,8.38,40
"55",5188,7.88000000000466,24.6400000001304,8.39,25
"56",95,30.5400000000373,46.3100000000559,8.4,40
"57",10145,15.7600000000093,1.97000000020489,8.4,35
"58",5424,9.85000000009313,23.6499999999069,8.41,30
"59",5688,21.6700000000419,22.6699999999255,8.41,35
"60",7858,23.640000000014,12.8100000000559,8.41,35
"61",14269,21.6700000000419,66.0200000000186,8.41,30
"62",17645,1.97000000008848,50.25,8.41,25
"63",18348,29.5600000000559,47.2999999998137,8.41,40
"64",2164,7.88000000000466,37.4500000001863,8.42,30
"65",1264,13.7900000000373,41.3900000001304,8.43,25
"66",4075,33.5,29.5600000000559,8.43,40
"67",4505,8.85999999998603,27.589999999851,8.43,30
"68",1505,6.89000000001397,40.3999999999069,8.44,30
"69",2163,6.89000000001397,37.4500000001863,8.44,30
"70",2390,14.7800000000279,36.4599999999627,8.44,25
"71",5207,26.6000000000931,24.6400000001304,8.44,25
"72",5926,12.8100000000559,21.6800000001676,8.44,35
"73",6411,35.4700000000885,19.7099999999627,8.44,40
"74",6612,20.6900000000605,18.7200000002049,8.44,30
"75",7427,21.6700000000419,14.7799999997951,8.44,30
"76",8527,33.5,9.85999999986961,8.44,35
"77",9736,32.5100000000093,3.93999999994412,8.44,30
"78",5202,21.6700000000419,24.6400000001304,8.45,35
"79",1001,6.89000000001397,42.3700000001118,8.46,30
"80",2635,32.5100000000093,35.4700000002049,8.46,40
"81",3831,18.7200000000885,30.5499999998137,8.46,30
"82",4518,21.6700000000419,27.589999999851,8.46,35
"83",4981,28.5700000000652,25.6200000001118,8.46,30
"84",5209,28.5700000000652,24.6400000001304,8.46,30
"85",7633,21.6700000000419,13.7999999998137,8.46,30
"86",9952,33.5,2.95999999996275,8.46,30
"87",2189,32.5100000000093,37.4500000001863,8.47,40
"88",6823,22.6600000000326,17.7400000002235,8.47,35
"89",9324,29.5600000000559,5.91999999992549,8.47,25
"90",14268,20.6900000000605,66.0200000000186,8.47,30
"91",8734,37.4400000000605,8.87000000011176,8.48,40
"92",9511,23.640000000014,4.93000000016764,8.48,30
"93",15908,22.6600000000326,58.1400000001304,8.48,30
"94",8711,14.7800000000279,8.87000000011176,8.49,35
"95",9941,23.640000000014,2.95999999996275,8.49,30
"96",16332,28.5700000000652,56.1699999999255,8.49,40
"97",17169,11.8200000000652,52.2299999999814,8.49,25
"98",8918,19.7000000000698,7.89000000013039,8.51,25
"99",9508,20.6900000000605,4.93000000016764,8.51,25
"100",9130,32.5100000000093,6.89999999990687,8.52,30
"101",16541,27.5900000000838,55.1800000001676,8.52,40
"102",2835,5.9100000000326,34.4900000002235,8.53,25
"103",4530,33.5,27.589999999851,8.53,40
"104",6187,29.5600000000559,20.6899999999441,8.53,30
"105",8318,29.5600000000559,10.839999999851,8.53,25
"106",14639,7.88000000000466,64.0499999998137,8.53,40
"107",2608,5.9100000000326,35.4700000002049,8.54,25
"108",4734,9.85000000009313,26.6099999998696,8.54,30
"109",4748,23.640000000014,26.6099999998696,8.54,40
"110",6602,10.8300000000745,18.7200000002049,8.54,30
"111",8928,29.5600000000559,7.89000000013039,8.54,25
"112",8935,36.4500000000698,7.89000000013039,8.54,40
"113",9725,22.6600000000326,3.93999999994412,8.54,30
"114",9734,30.5400000000373,3.93999999994412,8.54,25
"115",6818,17.7299999999814,17.7400000002235,8.55,25
"116",7424,18.7200000000885,14.7799999997951,8.55,25
"117",9325,30.5400000000373,5.91999999992549,8.55,25
"118",9497,9.85000000009313,4.93000000016764,8.55,25
"119",9520,32.5100000000093,4.93000000016764,8.55,30
"120",9726,23.640000000014,3.93999999994412,8.55,30
"121",18113,19.7000000000698,48.2799999997951,8.55,40
"122",2161,4.92000000004191,37.4500000001863,8.56,25
"123",3314,5.9100000000326,32.5200000000186,8.56,25
"124",3318,8.85999999998603,32.5200000000186,8.56,30
"125",4072,30.5400000000373,29.5600000000559,8.56,35
"126",4288,18.7200000000885,28.5800000000745,8.56,30
"127",4758,33.5,26.6099999998696,8.56,40
"128",4979,26.6000000000931,25.6200000001118,8.56,25
"129",5205,24.6300000000047,24.6400000001304,8.56,40
"130",6192,34.4799999999814,20.6899999999441,8.56,40
"131",6396,20.6900000000605,19.7099999999627,8.56,30
"132",8525,31.5300000000279,9.85999999986961,8.56,30
"133",8733,36.4500000000698,8.87000000011176,8.56,40
"134",9327,32.5100000000093,5.91999999992549,8.56,30
"135",10140,11.8200000000652,1.97000000020489,8.56,25
"136",10148,18.7200000000885,1.97000000020489,8.56,40
"137",10158,27.5900000000838,1.97000000020489,8.56,40
"138",15255,4.92000000004191,61.089999999851,8.56,35
"139",7426,20.6900000000605,14.7799999997951,8.57,30
"140",8297,8.85999999998603,10.839999999851,8.57,25
"141",8531,37.4400000000605,9.85999999986961,8.57,40
"142",16331,27.5900000000838,56.1699999999255,8.57,40
"143",17672,28.5700000000652,50.25,8.57,40
"144",18349,30.5400000000373,47.2999999998137,8.57,40
"145",522,5.9100000000326,44.339999999851,8.58,30
"146",4297,27.5900000000838,28.5800000000745,8.58,30
"147",6619,27.5900000000838,18.7200000002049,8.58,25
"148",9510,22.6600000000326,4.93000000016764,8.58,30
"149",10139,10.8300000000745,1.97000000020489,8.58,25
"150",17646,2.95000000006985,50.25,8.58,25
"151",1503,4.92000000004191,40.3999999999069,8.59,25
"152",4074,32.5100000000093,29.5600000000559,8.59,40
"153",4517,20.6900000000605,27.589999999851,8.59,35
"154",5451,33.5,23.6499999999069,8.59,40
"155",8719,22.6600000000326,8.87000000011176,8.59,30
"156",9110,12.8100000000559,6.89999999990687,8.59,30
"157",9728,25.609999999986,3.93999999994412,8.59,35
"158",17415,13.7900000000373,51.2400000002235,8.59,30
"159",18108,14.7800000000279,48.2799999997951,8.59,30
"160",1944,6.89000000001397,38.4300000001676,8.6,30
"161",4513,16.75,27.589999999851,8.6,25
"162",4974,21.6700000000419,25.6200000001118,8.6,35
"163",6178,20.6900000000605,20.6899999999441,8.6,30
"164",6403,27.5900000000838,19.7099999999627,8.6,25
"165",6831,30.5400000000373,17.7400000002235,8.6,30
"166",8726,29.5600000000559,8.87000000011176,8.6,25
"167",15898,12.8100000000559,58.1400000001304,8.6,30
"168",17167,9.85000000009313,52.2299999999814,8.6,40
"169",1942,4.92000000004191,38.4300000001676,8.61,25
"170",2634,31.5300000000279,35.4700000002049,8.61,40
"171",4520,23.640000000014,27.589999999851,8.61,40
"172",4972,19.7000000000698,25.6200000001118,8.61,30
"173",6405,29.5600000000559,19.7099999999627,8.61,30
"174",8936,37.4400000000605,7.89000000013039,8.61,40
"175",9304,9.85000000009313,5.91999999992549,8.61,25
"176",9501,13.7900000000373,4.93000000016764,8.61,30
"177",9930,13.7900000000373,2.95999999996275,8.61,30
"178",14835,7.88000000000466,63.0600000000559,8.61,40
"179",16098,3.94000000006054,57.1499999999069,8.61,30
"180",16309,5.9100000000326,56.1699999999255,8.61,35
"181",1954,16.75,38.4300000001676,8.62,30
"182",8718,21.6700000000419,8.87000000011176,8.62,30
"183",9330,35.4700000000885,5.91999999992549,8.62,35
"184",16117,22.6600000000326,57.1499999999069,8.62,30
"185",17189,29.5600000000559,52.2299999999814,8.62,40
"186",18115,21.6700000000419,48.2799999997951,8.62,25
"187",85,20.6900000000605,46.3100000000559,8.63,40
"188",999,5.9100000000326,42.3700000001118,8.63,30
"189",1740,21.6700000000419,39.4199999999255,8.63,40
"190",3091,31.5300000000279,33.5,8.63,40
"191",4064,22.6600000000326,29.5600000000559,8.63,40
"192",4959,6.89000000001397,25.6200000001118,8.63,25
"193",6828,27.5900000000838,17.7400000002235,8.63,25
"194",8088,24.6300000000047,11.8300000000745,8.63,35
"195",8513,19.7000000000698,9.85999999986961,8.63,25
"196",9118,20.6900000000605,6.89999999990687,8.63,25
"197",9127,29.5600000000559,6.89999999990687,8.63,25
"198",9946,27.5900000000838,2.95999999996275,8.63,40
"199",15688,10.8300000000745,59.1200000001118,8.63,25
"200",15913,27.5900000000838,58.1400000001304,8.63,40
"201",3838,25.609999999986,30.5499999998137,8.64,25
"202",5950,34.4799999999814,21.6800000001676,8.64,40
"203",8087,23.640000000014,11.8300000000745,8.64,35
"204",8520,26.6000000000931,9.85999999986961,8.64,40
"205",8926,27.5900000000838,7.89000000013039,8.64,40
"206",9305,10.8300000000745,5.91999999992549,8.64,25
"207",9730,27.5900000000838,3.93999999994412,8.64,40
"208",9947,28.5700000000652,2.95999999996275,8.64,40
"209",17186,26.6000000000931,52.2299999999814,8.64,35
"210",320,29.5600000000559,45.3300000000745,8.65,40
"211",1271,20.6900000000605,41.3900000001304,8.65,40
"212",1275,23.640000000014,41.3900000001304,8.65,25
"213",2408,32.5100000000093,36.4599999999627,8.65,40
"214",4756,31.5300000000279,26.6099999998696,8.65,35
"215",6627,35.4700000000885,18.7200000002049,8.65,40
"216",7231,21.6700000000419,15.7700000000186,8.65,30
"217",8305,16.75,10.839999999851,8.65,40
"218",8523,29.5600000000559,9.85999999986961,8.65,25
"219",9329,34.4799999999814,5.91999999992549,8.65,35
"220",9513,25.609999999986,4.93000000016764,8.65,35
"221",9932,15.7600000000093,2.95999999996275,8.65,35
"222",313,22.6600000000326,45.3300000000745,8.66,25
"223",2186,29.5600000000559,37.4500000001863,8.66,35
"224",4067,25.609999999986,29.5600000000559,8.66,25
"225",4522,25.609999999986,27.589999999851,8.66,25
"226",4746,21.6700000000419,26.6099999998696,8.66,35
"227",5942,27.5900000000838,21.6800000001676,8.66,25
"228",7640,28.5700000000652,13.7999999998137,8.66,25
"229",8308,19.7000000000698,10.839999999851,8.66,25
"230",8516,22.6600000000326,9.85999999986961,8.66,30
"231",8713,16.75,8.87000000011176,8.66,40
"232",8911,12.8100000000559,7.89000000013039,8.66,30
"233",9117,19.7000000000698,6.89999999990687,8.66,25
"234",9720,18.7200000000885,3.93999999994412,8.66,40
"235",10360,18.7200000000885,0.990000000223517,8.66,40
"236",16122,27.5900000000838,57.1499999999069,8.66,40
"237",1269,18.7200000000885,41.3900000001304,8.67,35
"238",1961,23.640000000014,38.4300000001676,8.67,25
"239",8092,28.5700000000652,11.8300000000745,8.67,25
"240",9307,12.8100000000559,5.91999999992549,8.67,30
"241",9315,20.6900000000605,5.91999999992549,8.67,25
"242",9320,25.609999999986,5.91999999992549,8.67,35
"243",9710,9.85000000009313,3.93999999994412,8.67,25
"244",9715,13.7900000000373,3.93999999994412,8.67,30
"245",9719,17.7299999999814,3.93999999994412,8.67,40
"246",9927,10.8300000000745,2.95999999996275,8.67,25
"247",15893,7.88000000000466,58.1400000001304,8.67,40
"248",18110,16.75,48.2799999997951,8.67,35
"249",18111,17.7299999999814,48.2799999997951,8.67,35
"250",1014,18.7200000000885,42.3700000001118,8.68,35
"251",1517,18.7200000000885,40.3999999999069,8.68,35
"252",3317,7.88000000000466,32.5200000000186,8.68,30
"253",4984,31.5300000000279,25.6200000001118,8.68,35
"254",5204,23.640000000014,24.6400000001304,8.68,40
"255",5941,26.6000000000931,21.6800000001676,8.68,25
"256",8515,21.6700000000419,9.85999999986961,8.68,30
"257",8916,17.7299999999814,7.89000000013039,8.68,40
"258",8931,32.5100000000093,7.89000000013039,8.68,30
"259",9115,17.7299999999814,6.89999999990687,8.68,40
"260",9322,27.5900000000838,5.91999999992549,8.68,40
"261",9498,10.8300000000745,4.93000000016764,8.68,25
"262",9503,15.7600000000093,4.93000000016764,8.68,35
"263",15029,2.95000000006985,62.0800000000745,8.68,30
"264",16103,8.85999999998603,57.1499999999069,8.68,40
"265",1952,14.7800000000279,38.4300000001676,8.69,25
"266",3597,32.5100000000093,31.5299999997951,8.69,40
"267",4510,13.7900000000373,27.589999999851,8.69,40
"268",6167,9.85000000009313,20.6899999999441,8.69,30
"269",7245,35.4700000000885,15.7700000000186,8.69,40
"270",8313,24.6300000000047,10.839999999851,8.69,35
"271",8518,24.6300000000047,9.85999999986961,8.69,35
"272",8528,34.4799999999814,9.85999999986961,8.69,35
"273",8921,22.6600000000326,7.89000000013039,8.69,30
"274",8923,24.6300000000047,7.89000000013039,8.69,35
"275",8925,26.6000000000931,7.89000000013039,8.69,40
"276",9112,14.7800000000279,6.89999999990687,8.69,35
"277",9120,22.6600000000326,6.89999999990687,8.69,30
"278",9122,24.6300000000047,6.89999999990687,8.69,35
"279",9506,18.7200000000885,4.93000000016764,8.69,40
"280",9717,15.7600000000093,3.93999999994412,8.69,35
"281",17188,28.5700000000652,52.2299999999814,8.69,40
"282",18116,22.6600000000326,48.2799999997951,8.69,25
"283",18324,5.9100000000326,47.2999999998137,8.69,30
"284",770,22.6600000000326,43.3599999998696,8.7,25
"285",1256,6.89000000001397,41.3900000001304,8.7,30
"286",2181,24.6300000000047,37.4500000001863,8.7,25
"287",2617,14.7800000000279,35.4700000002049,8.7,25
"288",3589,25.609999999986,31.5299999997951,8.7,25
"289",4508,11.8200000000652,27.589999999851,8.7,35
"290",6816,15.7600000000093,17.7400000002235,8.7,40
"291",7027,20.6900000000605,16.75,8.7,30
"292",8081,18.7200000000885,11.8300000000745,8.7,25
"293",8320,31.5300000000279,10.839999999851,8.7,30
"294",8721,24.6300000000047,8.87000000011176,8.7,35
"295",8724,27.5900000000838,8.87000000011176,8.7,40
"296",9505,17.7299999999814,4.93000000016764,8.7,40
"297",14828,0.979999999981374,63.0600000000559,8.7,25
"298",94,29.5600000000559,46.3100000000559,8.71,40
"299",1019,23.640000000014,42.3700000001118,8.71,25
"300",1025,28.5700000000652,42.3700000001118,8.71,35
"301",1949,11.8200000000652,38.4300000001676,8.71,40
"302",2171,14.7800000000279,37.4500000001863,8.71,25
"303",2180,23.640000000014,37.4500000001863,8.71,25
"304",2620,17.7299999999814,35.4700000002049,8.71,30
"305",3578,15.7600000000093,31.5299999997951,8.71,25
"306",4741,16.75,26.6099999998696,8.71,25
"307",4976,23.640000000014,25.6200000001118,8.71,40
"308",5190,9.85000000009313,24.6400000001304,8.71,30
"309",5214,33.5,24.6400000001304,8.71,40
"310",6184,26.6000000000931,20.6899999999441,8.71,25
"311",6626,34.4799999999814,18.7200000002049,8.71,40
"312",6821,20.6900000000605,17.7400000002235,8.71,30
"313",7230,20.6900000000605,15.7700000000186,8.71,30
"314",7438,32.5100000000093,14.7799999997951,8.71,35
"315",7864,28.5700000000652,12.8100000000559,8.71,25
"316",8506,12.8100000000559,9.85999999986961,8.71,30
"317",8714,17.7299999999814,8.87000000011176,8.71,40
"318",8723,26.6000000000931,8.87000000011176,8.71,40
"319",9312,17.7299999999814,5.91999999992549,8.71,40
"320",9515,27.5900000000838,4.93000000016764,8.71,40
"321",9712,10.8300000000745,3.93999999994412,8.71,25
"322",9936,18.7200000000885,2.95999999996275,8.71,40
"323",15026,0,62.0800000000745,8.71,25
"324",16107,12.8100000000559,57.1499999999069,8.71,30
"325",17431,28.5700000000652,51.2400000002235,8.71,40
"326",1749,30.5400000000373,39.4199999999255,8.72,40
"327",2400,24.6300000000047,36.4599999999627,8.72,25
"328",3588,24.6300000000047,31.5299999997951,8.72,25
"329",4298,28.5700000000652,28.5800000000745,8.72,30
"330",4750,25.609999999986,26.6099999998696,8.72,25
"331",6621,29.5600000000559,18.7200000002049,8.72,30
"332",7635,23.640000000014,13.7999999998137,8.72,35
"333",8530,36.4500000000698,9.85999999986961,8.72,40
"334",9132,34.4799999999814,6.89999999990687,8.72,35
"335",14273,25.609999999986,66.0200000000186,8.72,40
"336",14455,16.75,65.0299999997951,8.72,40
"337",17161,4.92000000004191,52.2299999999814,8.72,30
"338",1728,9.85000000009313,39.4199999999255,8.73,35
"339",3068,10.8300000000745,33.5,8.73,35
"340",3818,5.9100000000326,30.5499999998137,8.73,25
"341",3845,32.5100000000093,30.5499999998137,8.73,40
"342",4962,9.85000000009313,25.6200000001118,8.73,30
"343",5438,21.6700000000419,23.6499999999069,8.73,35
"344",5673,7.88000000000466,22.6699999999255,8.73,25
"345",5684,17.7299999999814,22.6699999999255,8.73,25
"346",5920,7.88000000000466,21.6800000001676,8.73,25
"347",5933,19.7000000000698,21.6800000001676,8.73,30
"348",6182,24.6300000000047,20.6899999999441,8.73,40
"349",6393,17.7299999999814,19.7099999999627,8.73,25
"350",6830,29.5600000000559,17.7400000002235,8.73,30
"351",7853,18.7200000000885,12.8100000000559,8.73,25
"352",7856,21.6700000000419,12.8100000000559,8.73,30
"353",14830,2.95000000006985,63.0600000000559,8.73,30
"354",14834,6.89000000001397,63.0600000000559,8.73,40
"355",17432,29.5600000000559,51.2400000002235,8.73,40
"356",1267,16.75,41.3900000001304,8.74,30
"357",3572,10.8300000000745,31.5299999997951,8.74,35
"358",4751,26.6000000000931,26.6099999998696,8.74,25
"359",5199,18.7200000000885,24.6400000001304,8.74,30
"360",8310,21.6700000000419,10.839999999851,8.74,30
"361",8908,9.85000000009313,7.89000000013039,8.74,25
"362",9113,15.7600000000093,6.89999999990687,8.74,35
"363",9125,27.5900000000838,6.89999999990687,8.74,40
"364",16307,3.94000000006054,56.1699999999255,8.74,30
"365",16314,10.8300000000745,56.1699999999255,8.74,25
"366",778,30.5400000000373,43.3599999998696,8.75,40
"367",1524,25.609999999986,40.3999999999069,8.75,30
"368",3073,15.7600000000093,33.5,8.75,25
"369",5445,28.5700000000652,23.6499999999069,8.75,30
"370",5694,26.6000000000931,22.6699999999255,8.75,25
"371",6622,30.5400000000373,18.7200000002049,8.75,30
"372",8325,36.4500000000698,10.839999999851,8.75,40
"373",8502,8.85999999998603,9.85999999986961,8.75,25
"374",14266,18.7200000000885,66.0200000000186,8.75,25
"375",14827,0,63.0600000000559,8.75,25
"376",16960,20.6900000000605,53.2099999999627,8.75,25
"377",17895,26.6000000000931,49.2700000000186,8.75,35
"378",293,2.95000000006985,45.3300000000745,8.76,25
"379",1016,20.6900000000605,42.3700000001118,8.76,40
"380",1018,22.6600000000326,42.3700000001118,8.76,25
"381",1512,13.7900000000373,40.3999999999069,8.76,25
"382",1519,20.6900000000605,40.3999999999069,8.76,40
"383",1737,18.7200000000885,39.4199999999255,8.76,35
"384",3594,30.5400000000373,31.5299999997951,8.76,35
"385",5675,9.85000000009313,22.6699999999255,8.76,30
"386",6185,27.5900000000838,20.6899999999441,8.76,25
"387",6614,22.6600000000326,18.7200000002049,8.76,35
"388",7014,7.88000000000466,16.75,8.76,25
"389",7439,33.5,14.7799999997951,8.76,35
"390",7637,25.609999999986,13.7999999998137,8.76,40
"391",14457,18.7200000000885,65.0299999997951,8.76,25
"392",14855,27.5900000000838,63.0600000000559,8.76,40
"393",16105,10.8300000000745,57.1499999999069,8.76,25
"394",16310,6.89000000001397,56.1699999999255,8.76,35
"395",17667,23.640000000014,50.25,8.76,30
"396",310,19.7000000000698,45.3300000000745,8.77,40
"397",546,29.5600000000559,44.339999999851,8.77,40
"398",1520,21.6700000000419,40.3999999999069,8.77,40
"399",2849,19.7000000000698,34.4900000002235,8.77,35
"400",4069,27.5900000000838,29.5600000000559,8.77,30
"401",4753,28.5700000000652,26.6099999998696,8.77,30
"402",6410,34.4799999999814,19.7099999999627,8.77,40
"403",7413,7.88000000000466,14.7799999997951,8.77,25
"404",8079,16.75,11.8300000000745,8.77,40
"405",8317,28.5700000000652,10.839999999851,8.77,25
"406",14646,14.7800000000279,64.0499999998137,8.77,35
"407",15277,24.6300000000047,61.089999999851,8.77,35
"408",1280,28.5700000000652,41.3900000001304,8.78,35
"409",2380,4.92000000004191,36.4599999999627,8.78,25
"410",2629,26.6000000000931,35.4700000002049,8.78,30
"411",2844,14.7800000000279,34.4900000002235,8.78,25
"412",3333,22.6600000000326,32.5200000000186,8.78,40
"413",4300,30.5400000000373,28.5800000000745,8.78,35
"414",5435,19.7000000000698,23.6499999999069,8.78,30
"415",5440,23.640000000014,23.6499999999069,8.78,40
"416",6175,17.7299999999814,20.6899999999441,8.78,25
"417",6809,8.85999999998603,17.7400000002235,8.78,25
"418",7218,8.85999999998603,15.7700000000186,8.78,25
"419",7228,18.7200000000885,15.7700000000186,8.78,25
"420",7873,36.4500000000698,12.8100000000559,8.78,40
"421",8084,21.6700000000419,11.8300000000745,8.78,30
"422",8510,16.75,9.85999999986961,8.78,40
"423",8716,19.7000000000698,8.87000000011176,8.78,25
"424",8909,10.8300000000745,7.89000000013039,8.78,25
"425",9310,15.7600000000093,5.91999999992549,8.78,35
"426",14641,9.85000000009313,64.0499999998137,8.78,25
"427",14653,21.6700000000419,64.0499999998137,8.78,30
"428",15705,27.5900000000838,59.1200000001118,8.78,40
"429",16112,17.7299999999814,57.1499999999069,8.78,40
"430",16515,1.97000000008848,55.1800000001676,8.78,25
"431",16537,23.640000000014,55.1800000001676,8.78,30
"432",16732,6.89000000001397,54.2000000001863,8.78,35
"433",18099,5.9100000000326,48.2799999997951,8.78,30
"434",84,19.7000000000698,46.3100000000559,8.79,40
"435",1282,30.5400000000373,41.3900000001304,8.79,40
"436",4070,28.5700000000652,29.5600000000559,8.79,30
"437",4755,30.5400000000373,26.6099999998696,8.79,35
"438",5422,7.88000000000466,23.6499999999069,8.79,25
"439",5441,24.6300000000047,23.6499999999069,8.79,40
"440",5449,31.5300000000279,23.6499999999069,8.79,35
"441",5452,34.4799999999814,23.6499999999069,8.79,40
"442",5937,22.6600000000326,21.6800000001676,8.79,35
"443",6819,18.7200000000885,17.7400000002235,8.79,25
"444",7015,8.85999999998603,16.75,8.79,25
"445",7629,18.7200000000885,13.7999999998137,8.79,25
"446",8101,36.4500000000698,11.8300000000745,8.79,40
"447",14274,26.6000000000931,66.0200000000186,8.79,40
"448",15036,9.85000000009313,62.0800000000745,8.79,25
"449",17175,16.75,52.2299999999814,8.79,35
"450",1502,3.94000000006054,40.3999999999069,8.8,25
"451",1941,3.94000000006054,38.4300000001676,8.8,25
"452",1964,26.6000000000931,38.4300000001676,8.8,30
"453",2176,19.7000000000698,37.4500000001863,8.8,35
"454",3344,32.5100000000093,32.5200000000186,8.8,40
"455",3593,29.5600000000559,31.5299999997951,8.8,35
"456",3830,17.7299999999814,30.5499999998137,8.8,30
"457",4736,11.8200000000652,26.6099999998696,8.8,35
"458",5187,6.89000000001397,24.6400000001304,8.8,25
"459",6168,10.8300000000745,20.6899999999441,8.8,30
"460",8298,9.85000000009313,10.839999999851,8.8,25
"461",8300,11.8200000000652,10.839999999851,8.8,30
"462",8315,26.6000000000931,10.839999999851,8.8,40
"463",8709,12.8100000000559,8.87000000011176,8.8,30
"464",15911,25.609999999986,58.1400000001304,8.8,35
"465",17426,23.640000000014,51.2400000002235,8.8,30
"466",17668,24.6300000000047,50.25,8.8,30
"467",18331,12.8100000000559,47.2999999998137,8.8,25
"468",18336,17.7299999999814,47.2999999998137,8.8,35
"469",1732,13.7900000000373,39.4199999999255,8.81,25
"470",1957,19.7000000000698,38.4300000001676,8.81,35
"471",2612,9.85000000009313,35.4700000002049,8.81,35
"472",4302,32.5100000000093,28.5800000000745,8.81,40
"473",4969,16.75,25.6200000001118,8.81,25
"474",4983,30.5400000000373,25.6200000001118,8.81,35
"475",5428,12.8100000000559,23.6499999999069,8.81,35
"476",6833,32.5100000000093,17.7400000002235,8.81,35
"477",7627,16.75,13.7999999998137,8.81,40
"478",8731,34.4799999999814,8.87000000011176,8.81,35
"479",14085,25.609999999986,67.0100000002421,8.81,40
"480",14086,26.6000000000931,67.0100000002421,8.81,40
"481",14851,23.640000000014,63.0600000000559,8.81,35
"482",16514,0.979999999981374,55.1800000001676,8.81,25
"483",16737,11.8200000000652,54.2000000001863,8.81,25
"484",16968,28.5700000000652,53.2099999999627,8.81,40
"485",18343,24.6300000000047,47.2999999998137,8.81,30
"486",315,24.6300000000047,45.3300000000745,8.82,30
"487",316,25.609999999986,45.3300000000745,8.82,30
"488",537,20.6900000000605,44.339999999851,8.82,40
"489",2402,26.6000000000931,36.4599999999627,8.82,30
"490",2834,4.92000000004191,34.4900000002235,8.82,25
"491",2862,32.5100000000093,34.4900000002235,8.82,40
"492",6605,13.7900000000373,18.7200000002049,8.82,35
"493",7034,27.5900000000838,16.75,8.82,25
"494",7220,10.8300000000745,15.7700000000186,8.82,30
"495",7431,25.609999999986,14.7799999997951,8.82,40
"496",7436,30.5400000000373,14.7799999997951,8.82,30
"497",8090,26.6000000000931,11.8300000000745,8.82,40
"498",8095,31.5300000000279,11.8300000000745,8.82,30
"499",14847,19.7000000000698,63.0600000000559,8.82,25
"500",14852,24.6300000000047,63.0600000000559,8.82,35
"501",16096,1.97000000008848,57.1499999999069,8.82,25
"502",16305,1.97000000008848,56.1699999999255,8.82,25
"503",17182,23.640000000014,52.2299999999814,8.82,30
"504",17648,4.92000000004191,50.25,8.82,30
"505",17888,19.7000000000698,49.2700000000186,8.82,40
"506",17898,29.5600000000559,49.2700000000186,8.82,40
"507",92,27.5900000000838,46.3100000000559,8.83,35
"508",296,5.9100000000326,45.3300000000745,8.83,30
