"","field_1","field_2","field_3","field_4","field_5"
"40",78,53.609999999986,17.8700000001118,8.67,40
"41",79,54.5999999999767,17.8700000001118,8.59,40
"42",80,55.5899999999674,17.8700000001118,8.62,40
"43",81,56.5899999999674,17.8700000001118,8.58,40
"44",83,58.5699999999488,17.8700000001118,8.61,45
"45",84,59.5599999999395,17.8700000001118,8.51,45
"46",86,60.5599999999395,17.8700000001118,8.61,45
"47",87,61.5499999999302,17.8700000001118,8.57,45
"48",89,63.5299999999115,17.8700000001118,8.57,35
"49",90,64.5299999999115,17.8700000001118,8.53,35
"50",91,65.5200000000186,17.8700000001118,8.54,35
"51",92,66.5100000000093,17.8700000001118,8.6,35
"52",94,68.5,17.8700000001118,8.61,40
"53",95,69.4899999999907,17.8700000001118,8.54,40
"54",96,70.4799999999814,17.8700000001118,8.61,40
"55",97,71.4799999999814,17.8700000001118,8.58,40
"56",99,73.4599999999627,17.8700000001118,8.53,45
"57",100,74.4499999999534,17.8700000001118,8.51,45
"58",101,75.4499999999534,17.8700000001118,8.44,45
"59",102,76.4399999999441,17.8700000001118,8.49,45
"60",104,78.4199999999255,17.8700000001118,8.47,35
"61",105,79.4199999999255,17.8700000001118,8.49,35
"62",106,80.4099999999162,17.8700000001118,8.53,35
"63",107,81.3999999999069,17.8700000001118,8.44,35
"64",109,83.390000000014,17.8700000001118,8.36,40
"65",110,84.3800000000047,17.8700000001118,8.3,40
"66",111,85.3699999999953,17.8700000001118,8.36,40
"67",113,87.359999999986,17.8700000001118,8.41,45
"68",114,88.3499999999767,17.8700000001118,8.44,45
"69",115,89.3399999999674,17.8700000001118,8.36,45
"70",116,90.3399999999674,17.8700000001118,8.39,45
"71",118,92.3199999999488,17.8700000001118,8.57,35
"72",119,93.3099999999395,17.8700000001118,8.65,35
"73",120,94.3099999999395,17.8700000001118,8.7,35
"74",121,95.2999999999302,17.8700000001118,8.62,35
"75",123,97.2899999999208,17.8700000001118,7.89,40
"76",124,98.2799999999115,17.8700000001118,6.47,40
"77",169,0,16.8799999998882,7.37,40
"78",170,1,16.8799999998882,8.8,40
"79",172,2.97999999998137,16.8799999998882,8.99,35
"80",173,3.96999999997206,16.8799999998882,8.86,35
"81",174,4.96999999997206,16.8799999998882,8.86,35
"82",175,5.95999999996275,16.8799999998882,8.86,35
"83",176,6.94999999995343,16.8799999998882,8.77,35
"84",177,7.93999999994412,16.8799999998882,8.87,35
"85",178,8.93999999994412,16.8799999998882,8.79,35
"86",180,10.9199999999255,16.8799999998882,8.86,40
"87",181,11.9199999999255,16.8799999998882,8.86,40
"88",182,12.9099999999162,16.8799999998882,8.69,40
"89",183,13.8999999999069,16.8799999998882,8.75,40
"90",185,15.890000000014,16.8799999998882,8.66,45
"91",186,16.8800000000047,16.8799999998882,8.68,45
"92",187,17.8699999999953,16.8799999998882,8.69,45
"93",188,18.859999999986,16.8799999998882,8.65,45
"94",190,20.8499999999767,16.8799999998882,8.67,35
"95",191,21.8399999999674,16.8799999998882,8.69,35
"96",192,22.8299999999581,16.8799999998882,8.67,35
"97",193,23.8299999999581,16.8799999998882,8.65,35
"98",195,25.8099999999395,16.8799999998882,8.65,40
"99",196,26.8099999999395,16.8799999998882,8.64,40
"100",197,27.7999999999302,16.8799999998882,8.6,40
"101",199,29.7799999999115,16.8799999998882,8.67,45
"102",200,30.7799999999115,16.8799999998882,8.67,45
"103",201,31.7700000000186,16.8799999998882,8.64,45
"104",202,32.7600000000093,16.8799999998882,8.65,45
"105",204,34.75,16.8799999998882,8.78,35
"106",205,35.7399999999907,16.8799999998882,8.7,35
"107",206,36.7299999999814,16.8799999998882,8.61,35
"108",207,37.7199999999721,16.8799999998882,8.57,35
"109",209,39.7099999999627,16.8799999998882,8.56,40
"110",210,40.6999999999534,16.8799999998882,8.56,40
"111",211,41.6999999999534,16.8799999998882,8.54,40
"112",212,42.6899999999441,16.8799999998882,8.51,40
"113",214,44.6699999999255,16.8799999998882,8.51,45
"114",215,45.6699999999255,16.8799999998882,8.46,45
"115",216,46.6599999999162,16.8799999998882,8.46,45
"116",217,47.6499999999069,16.8799999998882,8.57,45
"117",219,49.640000000014,16.8799999998882,8.6,35
"118",220,50.6300000000047,16.8799999998882,8.6,35
"119",221,51.6199999999953,16.8799999998882,8.58,35
"120",223,53.609999999986,16.8799999998882,8.56,40
"121",224,54.5999999999767,16.8799999998882,8.51,40
"122",225,55.5899999999674,16.8799999998882,8.51,40
"123",226,56.5899999999674,16.8799999998882,8.56,40
"124",228,58.5699999999488,16.8799999998882,8.54,45
"125",229,59.5599999999395,16.8799999998882,8.48,45
"126",230,60.5599999999395,16.8799999998882,8.52,45
"127",231,61.5499999999302,16.8799999998882,8.55,45
"128",233,63.5299999999115,16.8799999998882,8.56,35
"129",234,64.5299999999115,16.8799999998882,8.58,35
"130",235,65.5200000000186,16.8799999998882,8.58,35
"131",236,66.5100000000093,16.8799999998882,8.6,35
"132",238,68.5,16.8799999998882,8.52,40
"133",239,69.4899999999907,16.8799999998882,8.47,40
"134",240,70.4799999999814,16.8799999998882,8.54,40
"135",241,71.4799999999814,16.8799999998882,8.57,40
"136",243,73.4599999999627,16.8799999998882,8.42,45
"137",244,74.4499999999534,16.8799999998882,8.44,45
"138",245,75.4499999999534,16.8799999998882,8.49,45
"139",246,76.4399999999441,16.8799999998882,8.45,45
"140",248,78.4199999999255,16.8799999998882,8.47,35
"141",249,79.4199999999255,16.8799999998882,8.43,35
"142",250,80.4099999999162,16.8799999998882,8.43,35
"143",251,81.3999999999069,16.8799999998882,8.46,35
"144",253,83.390000000014,16.8799999998882,8.26,40
"145",254,84.3800000000047,16.8799999998882,8.35,40
"146",255,85.3699999999953,16.8799999998882,8.41,40
"147",257,87.359999999986,16.8799999998882,8.37,45
"148",258,88.3499999999767,16.8799999998882,8.38,45
"149",259,89.3399999999674,16.8799999998882,8.36,45
"150",260,90.3399999999674,16.8799999998882,8.45,45
"151",262,92.3199999999488,16.8799999998882,8.6,35
"152",263,93.3099999999395,16.8799999998882,8.58,35
"153",264,94.3099999999395,16.8799999998882,8.68,35
"154",265,95.2999999999302,16.8799999998882,8.66,35
"155",267,97.2899999999208,16.8799999998882,8.14,40
"156",268,98.2799999999115,16.8799999998882,6.62,40
"157",312,0,15.8799999998882,7.26,40
"158",313,1,15.8799999998882,8.82,40
"159",316,3.96999999997206,15.8799999998882,8.89,35
"160",317,4.96999999997206,15.8799999998882,8.92,35
"161",318,5.95999999996275,15.8799999998882,8.86,35
"162",320,6.94999999995343,15.8799999998882,8.83,35
"163",321,7.93999999994412,15.8799999998882,8.94,35
"164",322,8.93999999994412,15.8799999998882,8.88,35
"165",324,10.9199999999255,15.8799999998882,8.84,40
"166",325,11.9199999999255,15.8799999998882,8.74,40
"167",326,12.9099999999162,15.8799999998882,8.73,40
"168",327,13.8999999999069,15.8799999998882,8.68,40
"169",329,15.890000000014,15.8799999998882,8.65,45
"170",330,16.8800000000047,15.8799999998882,8.63,45
"171",331,17.8699999999953,15.8799999998882,8.6,45
"172",332,18.859999999986,15.8799999998882,8.54,45
"173",334,20.8499999999767,15.8799999998882,8.52,35
"174",335,21.8399999999674,15.8799999998882,8.65,35
"175",336,22.8299999999581,15.8799999998882,8.58,35
"176",337,23.8299999999581,15.8799999998882,8.56,35
"177",339,25.8099999999395,15.8799999998882,8.62,40
"178",341,26.8099999999395,15.8799999998882,8.65,40
"179",342,27.7999999999302,15.8799999998882,8.56,40
"180",344,29.7799999999115,15.8799999998882,8.62,45
"181",345,30.7799999999115,15.8799999998882,8.64,45
"182",346,31.7700000000186,15.8799999998882,8.57,45
"183",347,32.7600000000093,15.8799999998882,8.54,45
"184",349,34.75,15.8799999998882,8.65,35
"185",350,35.7399999999907,15.8799999998882,8.67,35
"186",352,36.7299999999814,15.8799999998882,8.59,35
"187",353,37.7199999999721,15.8799999998882,8.56,35
"188",355,39.7099999999627,15.8799999998882,8.48,40
"189",356,40.6999999999534,15.8799999998882,8.51,40
"190",357,41.6999999999534,15.8799999998882,8.49,40
"191",358,42.6899999999441,15.8799999998882,8.43,40
"192",360,44.6699999999255,15.8799999998882,8.43,45
"193",361,45.6699999999255,15.8799999998882,8.43,45
"194",363,46.6599999999162,15.8799999998882,8.4,45
"195",364,47.6499999999069,15.8799999998882,8.5,45
"196",366,49.640000000014,15.8799999998882,8.5,35
"197",367,50.6300000000047,15.8799999998882,8.53,35
"198",368,51.6199999999953,15.8799999998882,8.54,35
"199",371,54.5999999999767,15.8799999998882,8.54,40
"200",372,55.5899999999674,15.8799999998882,8.51,40
"201",374,56.5899999999674,15.8799999998882,8.46,40
"202",376,58.5699999999488,15.8799999998882,8.51,45
"203",377,59.5599999999395,15.8799999998882,8.37,45
"204",378,60.5599999999395,15.8799999998882,8.53,45
"205",379,61.5499999999302,15.8799999998882,8.55,45
"206",381,63.5299999999115,15.8799999998882,8.52,35
"207",382,64.5299999999115,15.8799999998882,8.46,35
"208",383,65.5200000000186,15.8799999998882,8.53,35
"209",385,66.5100000000093,15.8799999998882,8.57,35
"210",387,68.5,15.8799999998882,8.51,40
"211",388,69.4899999999907,15.8799999998882,8.53,40
"212",389,70.4799999999814,15.8799999998882,8.5,40
"213",390,71.4799999999814,15.8799999998882,8.52,40
"214",392,73.4599999999627,15.8799999998882,8.45,45
"215",393,74.4499999999534,15.8799999998882,8.49,45
"216",394,75.4499999999534,15.8799999998882,8.42,45
"217",396,76.4399999999441,15.8799999998882,8.43,45
"218",398,78.4199999999255,15.8799999998882,8.44,35
"219",399,79.4199999999255,15.8799999998882,8.48,35
"220",400,80.4099999999162,15.8799999998882,8.52,35
"221",401,81.3999999999069,15.8799999998882,8.49,35
"222",403,83.390000000014,15.8799999998882,8.28,40
"223",404,84.3800000000047,15.8799999998882,8.3,40
"224",405,85.3699999999953,15.8799999998882,8.39,40
"225",408,87.359999999986,15.8799999998882,8.4,45
"226",409,88.3499999999767,15.8799999998882,8.43,45
"227",410,89.3399999999674,15.8799999998882,8.43,45
"228",411,90.3399999999674,15.8799999998882,8.47,45
"229",413,92.3199999999488,15.8799999998882,8.58,35
"230",414,93.3099999999395,15.8799999998882,8.65,35
"231",415,94.3099999999395,15.8799999998882,8.72,35
"232",416,95.2999999999302,15.8799999998882,8.69,35
"233",419,97.2899999999208,15.8799999998882,8.04,40
"234",420,98.2799999999115,15.8799999998882,7.1,40
"235",470,1,14.8900000001304,8.6,40
"236",471,1.98999999999069,14.8900000001304,8.78,40
"237",473,3.96999999997206,14.8900000001304,8.75,35
"238",474,4.96999999997206,14.8900000001304,8.83,35
"239",475,5.95999999996275,14.8900000001304,8.8,35
"240",476,6.94999999995343,14.8900000001304,8.79,35
"241",477,7.93999999994412,14.8900000001304,8.87,35
"242",478,8.93999999994412,14.8900000001304,8.85,35
"243",481,10.9199999999255,14.8900000001304,8.78,40
"244",482,11.9199999999255,14.8900000001304,8.71,40
"245",483,12.9099999999162,14.8900000001304,8.63,40
"246",484,13.8999999999069,14.8900000001304,8.64,40
"247",486,15.890000000014,14.8900000001304,8.48,45
"248",487,16.8800000000047,14.8900000001304,8.65,45
"249",488,17.8699999999953,14.8900000001304,8.61,45
"250",489,18.859999999986,14.8900000001304,8.57,45
"251",492,20.8499999999767,14.8900000001304,8.55,35
"252",493,21.8399999999674,14.8900000001304,8.54,35
"253",494,22.8299999999581,14.8900000001304,8.57,35
"254",495,23.8299999999581,14.8900000001304,8.56,35
"255",497,25.8099999999395,14.8900000001304,8.56,40
"256",498,26.8099999999395,14.8900000001304,8.58,40
"257",499,27.7999999999302,14.8900000001304,8.62,40
"258",502,29.7799999999115,14.8900000001304,8.58,45
"259",503,30.7799999999115,14.8900000001304,8.6,45
"260",504,31.7700000000186,14.8900000001304,8.6,45
"261",505,32.7600000000093,14.8900000001304,8.53,45
"262",507,34.75,14.8900000001304,8.68,35
"263",508,35.7399999999907,14.8900000001304,8.65,35
"264",509,36.7299999999814,14.8900000001304,8.58,35
"265",510,37.7199999999721,14.8900000001304,8.54,35
"266",513,39.7099999999627,14.8900000001304,8.44,40
"267",514,40.6999999999534,14.8900000001304,8.45,40
"268",515,41.6999999999534,14.8900000001304,8.48,40
"269",516,42.6899999999441,14.8900000001304,8.46,40
"270",518,44.6699999999255,14.8900000001304,8.47,45
"271",519,45.6699999999255,14.8900000001304,8.37,45
"272",520,46.6599999999162,14.8900000001304,8.44,45
"273",521,47.6499999999069,14.8900000001304,8.48,45
"274",524,49.640000000014,14.8900000001304,8.48,35
"275",525,50.6300000000047,14.8900000001304,8.51,35
"276",526,51.6199999999953,14.8900000001304,8.47,35
"277",527,52.6199999999953,14.8900000001304,8.51,35
"278",529,54.5999999999767,14.8900000001304,8.51,40
"279",530,55.5899999999674,14.8900000001304,8.49,40
"280",531,56.5899999999674,14.8900000001304,8.52,40
"281",533,58.5699999999488,14.8900000001304,8.55,45
"282",535,59.5599999999395,14.8900000001304,8.5,45
"283",536,60.5599999999395,14.8900000001304,8.52,45
"284",537,61.5499999999302,14.8900000001304,8.59,45
"285",539,63.5299999999115,14.8900000001304,8.56,35
"286",540,64.5299999999115,14.8900000001304,8.6,35
"287",541,65.5200000000186,14.8900000001304,8.59,35
"288",542,66.5100000000093,14.8900000001304,8.61,35
"289",544,68.5,14.8900000001304,8.54,40
"290",546,69.4899999999907,14.8900000001304,8.35,40
"291",547,70.4799999999814,14.8900000001304,8.57,40
"292",548,71.4799999999814,14.8900000001304,8.56,40
"293",550,73.4599999999627,14.8900000001304,8.55,45
"294",551,74.4499999999534,14.8900000001304,8.5,45
"295",552,75.4499999999534,14.8900000001304,8.48,45
"296",553,76.4399999999441,14.8900000001304,8.53,45
"297",555,78.4199999999255,14.8900000001304,8.54,35
"298",557,79.4199999999255,14.8900000001304,8.57,35
"299",558,80.4099999999162,14.8900000001304,8.57,35
"300",559,81.3999999999069,14.8900000001304,8.48,35
"301",561,83.390000000014,14.8900000001304,8.46,40
"302",562,84.3800000000047,14.8900000001304,8.41,40
"303",563,85.3699999999953,14.8900000001304,8.38,40
"304",566,88.3499999999767,14.8900000001304,8.52,45
"305",568,89.3399999999674,14.8900000001304,8.51,45
"306",569,90.3399999999674,14.8900000001304,8.45,45
"307",571,92.3199999999488,14.8900000001304,8.58,35
"308",572,93.3099999999395,14.8900000001304,8.62,35
"309",573,94.3099999999395,14.8900000001304,8.76,35
"310",574,95.2999999999302,14.8900000001304,8.69,35
"311",576,97.2899999999208,14.8900000001304,8.44,40
"312",577,98.2799999999115,14.8900000001304,7.54,40
"313",627,1,13.8999999999069,8.68,40
"314",628,1.98999999999069,13.8999999999069,8.82,40
"315",631,3.96999999997206,13.8999999999069,8.79,35
"316",632,4.96999999997206,13.8999999999069,8.9,35
"317",633,5.95999999996275,13.8999999999069,8.84,35
"318",634,6.94999999995343,13.8999999999069,8.81,35
"319",635,7.93999999994412,13.8999999999069,8.85,35
"320",636,8.93999999994412,13.8999999999069,8.82,35
"321",638,10.9199999999255,13.8999999999069,8.67,40
"322",639,11.9199999999255,13.8999999999069,8.72,40
"323",641,12.9099999999162,13.8999999999069,8.56,40
"324",642,13.8999999999069,13.8999999999069,8.62,40
"325",644,15.890000000014,13.8999999999069,8.53,45
"326",645,16.8800000000047,13.8999999999069,8.6,45
"327",646,17.8699999999953,13.8999999999069,8.61,45
"328",647,18.859999999986,13.8999999999069,8.55,45
"329",649,20.8499999999767,13.8999999999069,8.5,35
"330",650,21.8399999999674,13.8999999999069,8.52,35
"331",652,22.8299999999581,13.8999999999069,8.6,35
"332",653,23.8299999999581,13.8999999999069,8.6,35
"333",655,25.8099999999395,13.8999999999069,8.62,40
"334",656,26.8099999999395,13.8999999999069,8.61,40
"335",657,27.7999999999302,13.8999999999069,8.56,40
"336",659,29.7799999999115,13.8999999999069,8.63,45
"337",660,30.7799999999115,13.8999999999069,8.61,45
"338",661,31.7700000000186,13.8999999999069,8.62,45
"339",663,32.7600000000093,13.8999999999069,8.58,45
"340",665,34.75,13.8999999999069,8.73,35
"341",666,35.7399999999907,13.8999999999069,8.64,35
"342",667,36.7299999999814,13.8999999999069,8.58,35
"343",668,37.7199999999721,13.8999999999069,8.59,35
"344",670,39.7099999999627,13.8999999999069,8.49,40
"345",671,40.6999999999534,13.8999999999069,8.48,40
"346",672,41.6999999999534,13.8999999999069,8.54,40
"347",674,42.6899999999441,13.8999999999069,8.47,40
"348",676,44.6699999999255,13.8999999999069,8.45,45
"349",677,45.6699999999255,13.8999999999069,8.49,45
"350",678,46.6599999999162,13.8999999999069,8.4,45
"351",679,47.6499999999069,13.8999999999069,8.48,45
"352",681,49.640000000014,13.8999999999069,8.61,35
"353",682,50.6300000000047,13.8999999999069,8.51,35
"354",683,51.6199999999953,13.8999999999069,8.56,35
"355",685,52.6199999999953,13.8999999999069,8.57,35
"356",687,54.5999999999767,13.8999999999069,8.57,40
"357",688,55.5899999999674,13.8999999999069,8.55,40
"358",689,56.5899999999674,13.8999999999069,8.61,40
"359",691,58.5699999999488,13.8999999999069,8.65,45
"360",692,59.5599999999395,13.8999999999069,8.59,45
"361",693,60.5599999999395,13.8999999999069,8.62,45
"362",694,61.5499999999302,13.8999999999069,8.66,45
"363",697,63.5299999999115,13.8999999999069,8.61,35
"364",698,64.5299999999115,13.8999999999069,8.65,35
"365",699,65.5200000000186,13.8999999999069,8.61,35
"366",700,66.5100000000093,13.8999999999069,8.69,35
"367",702,68.5,13.8999999999069,8.59,40
"368",703,69.4899999999907,13.8999999999069,8.56,40
"369",704,70.4799999999814,13.8999999999069,8.66,40
"370",705,71.4799999999814,13.8999999999069,8.66,40
"371",708,73.4599999999627,13.8999999999069,8.59,45
"372",709,74.4499999999534,13.8999999999069,8.66,45
"373",710,75.4499999999534,13.8999999999069,8.55,45
"374",711,76.4399999999441,13.8999999999069,8.58,45
"375",713,78.4199999999255,13.8999999999069,8.59,35
"376",714,79.4199999999255,13.8999999999069,8.59,35
"377",715,80.4099999999162,13.8999999999069,8.63,35
"378",716,81.3999999999069,13.8999999999069,8.68,35
"379",719,83.390000000014,13.8999999999069,8.6,40
"380",720,84.3800000000047,13.8999999999069,8.4,40
"381",721,85.3699999999953,13.8999999999069,8.45,40
"382",722,86.3699999999953,13.8999999999069,8.51,40
"383",724,88.3499999999767,13.8999999999069,8.53,45
"384",725,89.3399999999674,13.8999999999069,8.53,45
"385",726,90.3399999999674,13.8999999999069,8.42,45
"386",729,92.3199999999488,13.8999999999069,8.53,35
"387",730,93.3099999999395,13.8999999999069,8.6,35
"388",731,94.3099999999395,13.8999999999069,8.69,35
"389",732,95.2999999999302,13.8999999999069,8.71,35
"390",734,97.2899999999208,13.8999999999069,8.52,40
"391",735,98.2799999999115,13.8999999999069,7.69,40
"392",785,1,12.910000000149,8.58,40
"393",786,1.98999999999069,12.910000000149,8.78,40
"394",788,3.96999999997206,12.910000000149,8.91,35
"395",789,4.96999999997206,12.910000000149,8.85,35
"396",791,5.95999999996275,12.910000000149,8.82,35
"397",792,6.94999999995343,12.910000000149,8.88,35
"398",793,7.93999999994412,12.910000000149,8.84,35
"399",794,8.93999999994412,12.910000000149,8.86,35
"400",796,10.9199999999255,12.910000000149,8.65,40
"401",797,11.9199999999255,12.910000000149,8.71,40
"402",798,12.9099999999162,12.910000000149,8.61,40
"403",799,13.8999999999069,12.910000000149,8.59,40
"404",802,15.890000000014,12.910000000149,8.59,45
"405",803,16.8800000000047,12.910000000149,8.46,45
"406",804,17.8699999999953,12.910000000149,8.7,45
"407",805,18.859999999986,12.910000000149,8.61,45
"408",807,20.8499999999767,12.910000000149,8.62,35
"409",808,21.8399999999674,12.910000000149,8.39,35
"410",809,22.8299999999581,12.910000000149,7.6,35
"411",810,23.8299999999581,12.910000000149,8.64,35
"412",813,25.8099999999395,12.910000000149,8.68,40
"413",814,26.8099999999395,12.910000000149,8.71,40
"414",815,27.7999999999302,12.910000000149,8.61,40
"415",818,30.7799999999115,12.910000000149,8.75,45
"416",819,31.7700000000186,12.910000000149,8.76,45
"417",820,32.7600000000093,12.910000000149,8.65,45
"418",822,34.75,12.910000000149,8.79,35
"419",824,35.7399999999907,12.910000000149,8.76,35
"420",825,36.7299999999814,12.910000000149,8.71,35
"421",826,37.7199999999721,12.910000000149,8.66,35
"422",828,39.7099999999627,12.910000000149,8.66,40
"423",829,40.6999999999534,12.910000000149,8.58,40
"424",830,41.6999999999534,12.910000000149,8.56,40
"425",831,42.6899999999441,12.910000000149,8.61,40
"426",833,44.6699999999255,12.910000000149,8.52,45
"427",835,45.6699999999255,12.910000000149,8.53,45
"428",836,46.6599999999162,12.910000000149,8.56,45
"429",837,47.6499999999069,12.910000000149,8.61,45
"430",839,49.640000000014,12.910000000149,8.66,35
"431",840,50.6300000000047,12.910000000149,8.66,35
"432",841,51.6199999999953,12.910000000149,8.68,35
"433",842,52.6199999999953,12.910000000149,8.73,35
"434",844,54.5999999999767,12.910000000149,8.63,40
"435",846,55.5899999999674,12.910000000149,8.7,40
"436",847,56.5899999999674,12.910000000149,8.72,40
"437",850,59.5599999999395,12.910000000149,8.61,45
"438",851,60.5599999999395,12.910000000149,8.67,45
"439",852,61.5499999999302,12.910000000149,8.8,45
"440",854,63.5299999999115,12.910000000149,8.81,35
"441",855,64.5299999999115,12.910000000149,8.76,35
"442",857,65.5200000000186,12.910000000149,8.77,35
"443",858,66.5100000000093,12.910000000149,8.76,35
"444",860,68.5,12.910000000149,8.6,40
"445",861,69.4899999999907,12.910000000149,8.64,40
"446",862,70.4799999999814,12.910000000149,8.75,40
"447",863,71.4799999999814,12.910000000149,8.84,40
"448",865,73.4599999999627,12.910000000149,8.68,45
"449",866,74.4499999999534,12.910000000149,8.73,45
"450",868,75.4499999999534,12.910000000149,8.64,45
"451",869,76.4399999999441,12.910000000149,8.74,45
"452",871,78.4199999999255,12.910000000149,8.64,35
"453",872,79.4199999999255,12.910000000149,8.69,35
"454",873,80.4099999999162,12.910000000149,8.78,35
"455",874,81.3999999999069,12.910000000149,8.77,35
"456",876,83.390000000014,12.910000000149,8.65,40
"457",877,84.3800000000047,12.910000000149,8.58,40
"458",879,85.3699999999953,12.910000000149,8.62,40
"459",880,86.3699999999953,12.910000000149,8.64,40
"460",882,88.3499999999767,12.910000000149,8.55,45
"461",883,89.3399999999674,12.910000000149,8.49,45
"462",884,90.3399999999674,12.910000000149,8.31,45
"463",886,92.3199999999488,12.910000000149,8.45,35
"464",887,93.3099999999395,12.910000000149,8.54,35
"465",888,94.3099999999395,12.910000000149,8.66,35
"466",890,95.2999999999302,12.910000000149,8.75,35
"467",892,97.2899999999208,12.910000000149,8.6,40
"468",893,98.2799999999115,12.910000000149,7.96,40
"469",943,1,11.910000000149,8.49,40
"470",944,1.98999999999069,11.910000000149,8.82,40
"471",946,3.96999999997206,11.910000000149,8.84,35
"472",947,4.96999999997206,11.910000000149,8.98,35
"473",948,5.95999999996275,11.910000000149,8.85,35
"474",949,6.94999999995343,11.910000000149,8.87,35
"475",950,7.93999999994412,11.910000000149,8.75,35
"476",952,8.93999999994412,11.910000000149,8.89,35
"477",954,10.9199999999255,11.910000000149,8.83,40
"478",955,11.9199999999255,11.910000000149,8.79,40
"479",956,12.9099999999162,11.910000000149,8.66,40
"480",957,13.8999999999069,11.910000000149,8.62,40
"481",959,15.890000000014,11.910000000149,8.7,45
"482",960,16.8800000000047,11.910000000149,8.75,45
"483",961,17.8699999999953,11.910000000149,8.77,45
"484",963,18.859999999986,11.910000000149,8.69,45
"485",965,20.8499999999767,11.910000000149,8.68,35
"486",966,21.8399999999674,11.910000000149,8.5,35
"487",967,22.8299999999581,11.910000000149,8.73,35
"488",968,23.8299999999581,11.910000000149,8.81,35
"489",970,25.8099999999395,11.910000000149,8.73,40
"490",971,26.8099999999395,11.910000000149,8.73,40
"491",972,27.7999999999302,11.910000000149,8.78,40
"492",974,28.7899999999208,11.910000000149,8.85,40
"493",976,30.7799999999115,11.910000000149,8.83,45
"494",977,31.7700000000186,11.910000000149,8.79,45
"495",978,32.7600000000093,11.910000000149,8.89,45
"496",980,34.75,11.910000000149,8.94,35
"497",981,35.7399999999907,11.910000000149,8.96,35
"498",982,36.7299999999814,11.910000000149,8.86,35
"499",983,37.7199999999721,11.910000000149,8.73,35
"500",986,39.7099999999627,11.910000000149,8.66,40
"501",987,40.6999999999534,11.910000000149,8.68,40
"502",988,41.6999999999534,11.910000000149,8.71,40
"503",989,42.6899999999441,11.910000000149,8.7,40
"504",991,44.6699999999255,11.910000000149,8.66,45
"505",992,45.6699999999255,11.910000000149,8.68,45
"506",993,46.6599999999162,11.910000000149,8.7,45
"507",994,47.6499999999069,11.910000000149,8.73,45
"508",997,49.640000000014,11.910000000149,8.78,35
"509",998,50.6300000000047,11.910000000149,8.75,35
"510",999,51.6199999999953,11.910000000149,8.87,35
"511",1000,52.6199999999953,11.910000000149,8.86,35
"512",1002,54.5999999999767,11.910000000149,8.8,40
"513",1003,55.5899999999674,11.910000000149,8.83,40
"514",1004,56.5899999999674,11.910000000149,8.79,40
"515",1005,57.5799999999581,11.910000000149,8.93,40
"516",1008,59.5599999999395,11.910000000149,8.82,45
"517",1009,60.5599999999395,11.910000000149,8.86,45
"518",1010,61.5499999999302,11.910000000149,8.87,45
"519",1012,63.5299999999115,11.910000000149,8.86,35
"520",1013,64.5299999999115,11.910000000149,8.77,35
"521",1014,65.5200000000186,11.910000000149,8.89,35
"522",1015,66.5100000000093,11.910000000149,8.89,35
"523",1018,68.5,11.910000000149,8.86,40
"524",1019,69.4899999999907,11.910000000149,8.86,40
"525",1020,70.4799999999814,11.910000000149,8.93,40
"526",1021,71.4799999999814,11.910000000149,8.94,40
